,Driver,LapTime,LapNumber,Stint,Compound,TyreLife,LapNumber,Sector1Time,Sector2Time,Sector3Time,LapTime(s),Sector1Time(s),Sector2Time(s),Sector3Time(s),RollingAverageLap
442,SAR,,1.0,1.0,MEDIUM,1.0,1.0,,0 days 00:00:44.183000,0 days 00:00:21.567000,,,44.183,21.567,
443,SAR,0 days 00:01:19.658000,2.0,1.0,MEDIUM,2.0,2.0,0 days 00:00:21.209000,0 days 00:00:37.307000,0 days 00:00:21.142000,79.658,21.209,37.307,21.142,79.658
444,SAR,0 days 00:01:20.219000,3.0,1.0,MEDIUM,3.0,3.0,0 days 00:00:21.279000,0 days 00:00:37.588000,0 days 00:00:21.352000,80.219,21.279,37.588,21.352,79.9385
445,SAR,0 days 00:01:20.246000,4.0,1.0,MEDIUM,4.0,4.0,0 days 00:00:21.243000,0 days 00:00:37.688000,0 days 00:00:21.315000,80.246,21.243,37.688,21.315,80.041
446,SAR,0 days 00:01:20.214000,5.0,1.0,MEDIUM,5.0,5.0,0 days 00:00:21.315000,0 days 00:00:37.650000,0 days 00:00:21.249000,80.214,21.315,37.65,21.249,80.08425
447,SAR,0 days 00:01:19.312000,6.0,1.0,MEDIUM,6.0,6.0,0 days 00:00:20.965000,0 days 00:00:37.272000,0 days 00:00:21.075000,79.312,20.965,37.272,21.075,79.9298
448,SAR,0 days 00:01:19.239000,7.0,1.0,MEDIUM,7.0,7.0,0 days 00:00:20.906000,0 days 00:00:37.228000,0 days 00:00:21.105000,79.239,20.906,37.228,21.105,79.81466666666667
449,SAR,0 days 00:01:18.947000,8.0,1.0,MEDIUM,8.0,8.0,0 days 00:00:20.916000,0 days 00:00:37.061000,0 days 00:00:20.970000,78.947,20.916,37.061,20.97,79.6907142857143
450,SAR,0 days 00:01:19.529000,9.0,1.0,MEDIUM,9.0,9.0,0 days 00:00:20.967000,0 days 00:00:37.227000,0 days 00:00:21.335000,79.529,20.967,37.227,21.335,79.6705
451,SAR,0 days 00:01:20.334000,10.0,1.0,MEDIUM,10.0,10.0,0 days 00:00:21.155000,0 days 00:00:37.753000,0 days 00:00:21.426000,80.334,21.155,37.753,21.426,79.74422222222222
452,SAR,0 days 00:01:20.089000,11.0,1.0,MEDIUM,11.0,11.0,0 days 00:00:21.219000,0 days 00:00:37.432000,0 days 00:00:21.438000,80.089,21.219,37.432,21.438,79.7787
453,SAR,0 days 00:01:20.638000,12.0,1.0,MEDIUM,12.0,12.0,0 days 00:00:21.454000,0 days 00:00:37.515000,0 days 00:00:21.669000,80.638,21.454,37.515,21.669,79.85681818181818
454,SAR,0 days 00:01:20.702000,13.0,1.0,MEDIUM,13.0,13.0,0 days 00:00:21.407000,0 days 00:00:37.698000,0 days 00:00:21.597000,80.702,21.407,37.698,21.597,79.92725
455,SAR,0 days 00:01:20.318000,14.0,1.0,MEDIUM,14.0,14.0,0 days 00:00:21.096000,0 days 00:00:37.875000,0 days 00:00:21.347000,80.318,21.096,37.875,21.347,79.9573076923077
456,SAR,0 days 00:01:20.280000,15.0,1.0,MEDIUM,15.0,15.0,0 days 00:00:21.129000,0 days 00:00:37.797000,0 days 00:00:21.354000,80.28,21.129,37.797,21.354,79.98035714285713
457,SAR,0 days 00:01:20.471000,16.0,1.0,MEDIUM,16.0,16.0,0 days 00:00:21.118000,0 days 00:00:37.911000,0 days 00:00:21.442000,80.471,21.118,37.911,21.442,80.01306666666666
458,SAR,0 days 00:01:23.236000,17.0,1.0,MEDIUM,17.0,17.0,0 days 00:00:21.151000,0 days 00:00:39.053000,0 days 00:00:23.032000,83.236,21.151,39.053,23.032,80.2145
459,SAR,0 days 00:01:21.410000,18.0,1.0,MEDIUM,18.0,18.0,0 days 00:00:21.806000,0 days 00:00:38.146000,0 days 00:00:21.458000,81.41,21.806,38.146,21.458,80.28482352941177
460,SAR,0 days 00:01:22.328000,19.0,1.0,MEDIUM,19.0,19.0,0 days 00:00:21.801000,0 days 00:00:39.024000,0 days 00:00:21.503000,82.328,21.801,39.024,21.503,80.39833333333334
461,SAR,0 days 00:01:37.211000,20.0,1.0,MEDIUM,20.0,20.0,0 days 00:00:21.255000,0 days 00:00:37.766000,0 days 00:00:38.190000,97.211,21.255,37.766,38.19,81.2832105263158
462,SAR,0 days 00:01:21.646000,21.0,2.0,HARD,1.0,21.0,0 days 00:00:23.847000,0 days 00:00:37.029000,0 days 00:00:20.770000,81.646,23.847,37.029,20.77,81.30135
463,SAR,0 days 00:01:17.483000,22.0,2.0,HARD,2.0,22.0,0 days 00:00:20.384000,0 days 00:00:36.655000,0 days 00:00:20.444000,77.483,20.384,36.655,20.444,81.11952380952381
464,SAR,0 days 00:01:38.195000,23.0,2.0,HARD,3.0,23.0,0 days 00:00:20.425000,0 days 00:00:36.517000,0 days 00:00:41.253000,98.195,20.425,36.517,41.253,81.89568181818181
465,SAR,0 days 00:01:20.682000,24.0,3.0,SOFT,1.0,24.0,0 days 00:00:23.238000,0 days 00:00:36.623000,0 days 00:00:20.821000,80.682,23.238,36.623,20.821,81.84291304347826
466,SAR,0 days 00:01:17.894000,25.0,3.0,SOFT,2.0,25.0,0 days 00:00:20.358000,0 days 00:00:36.709000,0 days 00:00:20.827000,77.894,20.358,36.709,20.827,81.678375
467,SAR,0 days 00:01:18.033000,26.0,3.0,SOFT,3.0,26.0,0 days 00:00:20.251000,0 days 00:00:36.851000,0 days 00:00:20.931000,78.033,20.251,36.851,20.931,81.53256
468,SAR,0 days 00:01:17.875000,27.0,3.0,SOFT,4.0,27.0,0 days 00:00:20.495000,0 days 00:00:36.586000,0 days 00:00:20.794000,77.875,20.495,36.586,20.794,81.39188461538461
469,SAR,0 days 00:01:17.740000,28.0,3.0,SOFT,5.0,28.0,0 days 00:00:20.302000,0 days 00:00:36.526000,0 days 00:00:20.912000,77.74,20.302,36.526,20.912,81.25662962962963
470,SAR,0 days 00:01:17.753000,29.0,3.0,SOFT,6.0,29.0,0 days 00:00:20.337000,0 days 00:00:36.570000,0 days 00:00:20.846000,77.753,20.337,36.57,20.846,81.13149999999999
471,SAR,0 days 00:01:17.535000,30.0,3.0,SOFT,7.0,30.0,0 days 00:00:20.336000,0 days 00:00:36.511000,0 days 00:00:20.688000,77.535,20.336,36.511,20.688,81.0074827586207
472,SAR,0 days 00:01:17.493000,31.0,3.0,SOFT,8.0,31.0,0 days 00:00:20.290000,0 days 00:00:36.693000,0 days 00:00:20.510000,77.493,20.29,36.693,20.51,80.89033333333333
473,SAR,0 days 00:01:17.302000,32.0,3.0,SOFT,9.0,32.0,0 days 00:00:20.245000,0 days 00:00:36.458000,0 days 00:00:20.599000,77.302,20.245,36.458,20.599,80.7745806451613
474,SAR,0 days 00:01:17.344000,33.0,3.0,SOFT,10.0,33.0,0 days 00:00:20.076000,0 days 00:00:36.682000,0 days 00:00:20.586000,77.344,20.076,36.682,20.586,80.66737499999999
475,SAR,0 days 00:01:17.666000,34.0,3.0,SOFT,11.0,34.0,0 days 00:00:20.124000,0 days 00:00:36.719000,0 days 00:00:20.823000,77.666,20.124,36.719,20.823,80.57642424242424
476,SAR,0 days 00:01:18.638000,35.0,3.0,SOFT,12.0,35.0,0 days 00:00:20.996000,0 days 00:00:36.973000,0 days 00:00:20.669000,78.638,20.996,36.973,20.669,80.51941176470588
477,SAR,0 days 00:01:17.372000,36.0,3.0,SOFT,13.0,36.0,0 days 00:00:20.077000,0 days 00:00:36.605000,0 days 00:00:20.690000,77.372,20.077,36.605,20.69,80.42948571428572
478,SAR,0 days 00:01:17.383000,37.0,3.0,SOFT,14.0,37.0,0 days 00:00:20.092000,0 days 00:00:36.701000,0 days 00:00:20.590000,77.383,20.092,36.701,20.59,80.34486111111111
479,SAR,0 days 00:01:20.017000,38.0,3.0,SOFT,15.0,38.0,0 days 00:00:20.174000,0 days 00:00:38.912000,0 days 00:00:20.931000,80.017,20.174,38.912,20.931,80.336
480,SAR,0 days 00:01:21.035000,39.0,3.0,SOFT,16.0,39.0,0 days 00:00:20.252000,0 days 00:00:38.683000,0 days 00:00:22.100000,81.035,20.252,38.683,22.1,80.35439473684211
481,SAR,0 days 00:01:19.469000,40.0,3.0,SOFT,17.0,40.0,0 days 00:00:21.160000,0 days 00:00:37.267000,0 days 00:00:21.042000,79.469,21.16,37.267,21.042,80.33169230769231
482,SAR,0 days 00:01:18.519000,41.0,3.0,SOFT,18.0,41.0,0 days 00:00:20.303000,0 days 00:00:37.322000,0 days 00:00:20.894000,78.519,20.303,37.322,20.894,80.28637499999999
483,SAR,0 days 00:01:18.625000,42.0,3.0,SOFT,19.0,42.0,0 days 00:00:20.348000,0 days 00:00:37.218000,0 days 00:00:21.059000,78.625,20.348,37.218,21.059,80.24585365853659
484,SAR,0 days 00:01:18.773000,43.0,3.0,SOFT,20.0,43.0,0 days 00:00:20.334000,0 days 00:00:37.236000,0 days 00:00:21.203000,78.773,20.334,37.236,21.203,80.21078571428572
485,SAR,0 days 00:01:22.125000,44.0,3.0,SOFT,21.0,44.0,0 days 00:00:22.996000,0 days 00:00:37.774000,0 days 00:00:21.355000,82.125,22.996,37.774,21.355,80.2553023255814
486,SAR,0 days 00:01:19.618000,45.0,3.0,SOFT,22.0,45.0,0 days 00:00:20.607000,0 days 00:00:37.746000,0 days 00:00:21.265000,79.618,20.607,37.746,21.265,80.24081818181818
487,SAR,0 days 00:01:19.028000,46.0,3.0,SOFT,23.0,46.0,0 days 00:00:20.584000,0 days 00:00:37.387000,0 days 00:00:21.057000,79.028,20.584,37.387,21.057,80.21386666666666
488,SAR,0 days 00:01:18.910000,47.0,3.0,SOFT,24.0,47.0,0 days 00:00:20.471000,0 days 00:00:37.464000,0 days 00:00:20.975000,78.91,20.471,37.464,20.975,80.18552173913044
489,SAR,0 days 00:01:19.212000,48.0,3.0,SOFT,25.0,48.0,0 days 00:00:20.532000,0 days 00:00:37.578000,0 days 00:00:21.102000,79.212,20.532,37.578,21.102,80.1648085106383
490,SAR,0 days 00:01:22.128000,49.0,3.0,SOFT,26.0,49.0,0 days 00:00:20.443000,0 days 00:00:40.373000,0 days 00:00:21.312000,82.128,20.443,40.373,21.312,80.20570833333333
491,SAR,0 days 00:01:23.120000,50.0,3.0,SOFT,27.0,50.0,0 days 00:00:21.066000,0 days 00:00:40.215000,0 days 00:00:21.839000,83.12,21.066,40.215,21.839,80.2651836734694
492,SAR,0 days 00:01:32.385000,51.0,3.0,SOFT,28.0,51.0,0 days 00:00:23.751000,0 days 00:00:45.035000,0 days 00:00:23.599000,92.385,23.751,45.035,23.599,80.50758
493,SAR,0 days 00:01:57.918000,52.0,3.0,SOFT,29.0,52.0,0 days 00:00:24.629000,0 days 00:00:49.957000,0 days 00:00:43.332000,117.918,24.629,49.957,43.332,81.24111764705881
494,SAR,0 days 00:01:42.041000,53.0,4.0,INTERMEDIATE,1.0,53.0,0 days 00:00:26.987000,0 days 00:00:48.440000,0 days 00:00:26.614000,102.041,26.987,48.44,26.614,81.64111538461538
495,SAR,0 days 00:01:38.806000,54.0,4.0,INTERMEDIATE,2.0,54.0,0 days 00:00:25.097000,0 days 00:00:47.260000,0 days 00:00:26.449000,98.806,25.097,47.26,26.449,81.96498113207548
496,SAR,0 days 00:01:41.078000,55.0,4.0,INTERMEDIATE,3.0,55.0,0 days 00:00:26.434000,0 days 00:00:47.954000,0 days 00:00:26.690000,101.078,26.434,47.954,26.69,82.31892592592592
497,SAR,0 days 00:01:42.285000,56.0,4.0,INTERMEDIATE,4.0,56.0,0 days 00:00:26.664000,0 days 00:00:48.358000,0 days 00:00:27.263000,102.285,26.664,48.358,27.263,82.68194545454544
498,SAR,0 days 00:01:58.063000,57.0,4.0,INTERMEDIATE,5.0,57.0,0 days 00:00:26.645000,0 days 00:01:03.902000,0 days 00:00:27.516000,118.063,26.645,63.902,27.516,83.31375
499,SAR,0 days 00:01:42.599000,58.0,4.0,INTERMEDIATE,6.0,58.0,0 days 00:00:26.951000,0 days 00:00:48.845000,0 days 00:00:26.803000,102.599,26.951,48.845,26.803,83.65208771929824
500,SAR,0 days 00:01:43.687000,59.0,4.0,INTERMEDIATE,7.0,59.0,0 days 00:00:27.647000,0 days 00:00:49.120000,0 days 00:00:26.920000,103.687,27.647,49.12,26.92,83.99751724137931
501,SAR,0 days 00:01:42.558000,60.0,4.0,INTERMEDIATE,8.0,60.0,0 days 00:00:26.998000,0 days 00:00:48.379000,0 days 00:00:27.181000,102.558,26.998,48.379,27.181,84.31210169491526
502,SAR,0 days 00:01:40.969000,61.0,4.0,INTERMEDIATE,9.0,61.0,0 days 00:00:26.666000,0 days 00:00:47.765000,0 days 00:00:26.538000,100.969,26.666,47.765,26.538,84.58971666666666
503,SAR,0 days 00:01:39.586000,62.0,4.0,INTERMEDIATE,10.0,62.0,0 days 00:00:25.689000,0 days 00:00:47.809000,0 days 00:00:26.088000,99.586,25.689,47.809,26.088,84.83555737704918
504,SAR,0 days 00:01:43.289000,63.0,4.0,INTERMEDIATE,11.0,63.0,0 days 00:00:29.612000,0 days 00:00:47.842000,0 days 00:00:25.835000,103.289,29.612,47.842,25.835,85.1331935483871
505,SAR,0 days 00:01:38.302000,64.0,4.0,INTERMEDIATE,12.0,64.0,0 days 00:00:26.273000,0 days 00:00:47.616000,0 days 00:00:24.413000,98.302,26.273,47.616,24.413,85.34222222222223
506,SAR,0 days 00:01:38.073000,65.0,4.0,INTERMEDIATE,13.0,65.0,0 days 00:00:25.554000,0 days 00:00:49.036000,0 days 00:00:23.483000,98.073,25.554,49.036,23.483,85.541140625
507,SAR,0 days 00:01:36.293000,66.0,4.0,INTERMEDIATE,14.0,66.0,0 days 00:00:25.468000,0 days 00:00:46.976000,0 days 00:00:23.849000,96.293,25.468,46.976,23.849,85.70655384615385
508,SAR,0 days 00:01:39.467000,67.0,4.0,INTERMEDIATE,15.0,67.0,0 days 00:00:28.737000,0 days 00:00:47.879000,0 days 00:00:22.851000,99.467,28.737,47.879,22.851,85.91504545454545
509,SAR,0 days 00:01:31.921000,68.0,4.0,INTERMEDIATE,16.0,68.0,0 days 00:00:24.770000,0 days 00:00:45.116000,0 days 00:00:22.035000,91.921,24.77,45.116,22.035,86.00468656716419
510,SAR,0 days 00:01:33.193000,69.0,4.0,INTERMEDIATE,17.0,69.0,0 days 00:00:23.890000,0 days 00:00:45.861000,0 days 00:00:23.442000,93.193,23.89,45.861,23.442,86.11039705882352
511,SAR,0 days 00:01:58.263000,70.0,4.0,INTERMEDIATE,18.0,70.0,0 days 00:00:50.434000,0 days 00:00:45.955000,0 days 00:00:21.874000,118.263,50.434,45.955,21.874,86.57637681159422
512,SAR,0 days 00:01:29.015000,71.0,4.0,INTERMEDIATE,19.0,71.0,0 days 00:00:23.704000,0 days 00:00:43.372000,0 days 00:00:21.939000,89.015,23.704,43.372,21.939,86.61121428571428
513,SAR,0 days 00:01:32.354000,72.0,4.0,INTERMEDIATE,20.0,72.0,0 days 00:00:26.671000,0 days 00:00:44.166000,0 days 00:00:21.517000,92.354,26.671,44.166,21.517,86.6920985915493
514,SAR,0 days 00:01:27.137000,73.0,4.0,INTERMEDIATE,21.0,73.0,0 days 00:00:22.512000,0 days 00:00:42.573000,0 days 00:00:22.052000,87.137,22.512,42.573,22.052,86.69827777777778
515,SAR,0 days 00:01:27.954000,74.0,4.0,INTERMEDIATE,22.0,74.0,0 days 00:00:23.755000,0 days 00:00:42.097000,0 days 00:00:22.102000,87.954,23.755,42.097,22.102,86.7154794520548
516,SAR,0 days 00:01:27.968000,75.0,4.0,INTERMEDIATE,23.0,75.0,0 days 00:00:22.797000,0 days 00:00:41.457000,0 days 00:00:23.714000,87.968,22.797,41.457,23.714,86.73240540540542
517,SAR,0 days 00:01:29.076000,76.0,4.0,INTERMEDIATE,24.0,76.0,0 days 00:00:24.523000,0 days 00:00:41.980000,0 days 00:00:22.573000,89.076,24.523,41.98,22.573,86.76365333333334
518,MAG,,1.0,1.0,HARD,1.0,1.0,,0 days 00:00:43.991000,0 days 00:00:21.570000,,,43.991,21.57,
519,MAG,0 days 00:01:20.175000,2.0,1.0,HARD,2.0,2.0,0 days 00:00:20.988000,0 days 00:00:37.573000,0 days 00:00:21.614000,80.175,20.988,37.573,21.614,80.175
520,MAG,0 days 00:01:19.929000,3.0,1.0,HARD,3.0,3.0,0 days 00:00:21.004000,0 days 00:00:37.512000,0 days 00:00:21.413000,79.929,21.004,37.512,21.413,80.05199999999999
521,MAG,0 days 00:01:20.407000,4.0,1.0,HARD,4.0,4.0,0 days 00:00:20.917000,0 days 00:00:37.854000,0 days 00:00:21.636000,80.407,20.917,37.854,21.636,80.17033333333333
522,MAG,0 days 00:01:20.224000,5.0,1.0,HARD,5.0,5.0,0 days 00:00:20.976000,0 days 00:00:37.563000,0 days 00:00:21.685000,80.224,20.976,37.563,21.685,80.18375
523,MAG,0 days 00:01:19.352000,6.0,1.0,HARD,6.0,6.0,0 days 00:00:20.787000,0 days 00:00:37.273000,0 days 00:00:21.292000,79.352,20.787,37.273,21.292,80.0174
524,MAG,0 days 00:01:19.512000,7.0,1.0,HARD,7.0,7.0,0 days 00:00:20.846000,0 days 00:00:37.528000,0 days 00:00:21.138000,79.512,20.846,37.528,21.138,79.93316666666666
525,MAG,0 days 00:01:19.052000,8.0,1.0,HARD,8.0,8.0,0 days 00:00:20.787000,0 days 00:00:37.196000,0 days 00:00:21.069000,79.052,20.787,37.196,21.069,79.80728571428573
526,MAG,0 days 00:01:18.914000,9.0,1.0,HARD,9.0,9.0,0 days 00:00:20.646000,0 days 00:00:36.976000,0 days 00:00:21.292000,78.914,20.646,36.976,21.292,79.695625
527,MAG,0 days 00:01:19.929000,10.0,1.0,HARD,10.0,10.0,0 days 00:00:20.981000,0 days 00:00:37.531000,0 days 00:00:21.417000,79.929,20.981,37.531,21.417,79.72155555555555
528,MAG,0 days 00:01:19.824000,11.0,1.0,HARD,11.0,11.0,0 days 00:00:21.091000,0 days 00:00:37.448000,0 days 00:00:21.285000,79.824,21.091,37.448,21.285,79.73179999999999
529,MAG,0 days 00:01:20.487000,12.0,1.0,HARD,12.0,12.0,0 days 00:00:21.748000,0 days 00:00:37.352000,0 days 00:00:21.387000,80.487,21.748,37.352,21.387,79.80045454545456
530,MAG,0 days 00:01:20.886000,13.0,1.0,HARD,13.0,13.0,0 days 00:00:21.670000,0 days 00:00:37.612000,0 days 00:00:21.604000,80.886,21.67,37.612,21.604,79.89091666666667
531,MAG,0 days 00:01:20.328000,14.0,1.0,HARD,14.0,14.0,0 days 00:00:21.102000,0 days 00:00:37.963000,0 days 00:00:21.263000,80.328,21.102,37.963,21.263,79.92453846153846
532,MAG,0 days 00:01:20.287000,15.0,1.0,HARD,15.0,15.0,0 days 00:00:21.104000,0 days 00:00:37.770000,0 days 00:00:21.413000,80.287,21.104,37.77,21.413,79.95042857142857
533,MAG,0 days 00:01:20.464000,16.0,1.0,HARD,16.0,16.0,0 days 00:00:21.161000,0 days 00:00:37.958000,0 days 00:00:21.345000,80.464,21.161,37.958,21.345,79.98466666666667
534,MAG,0 days 00:01:19.206000,17.0,1.0,HARD,17.0,17.0,0 days 00:00:21.096000,0 days 00:00:37.114000,0 days 00:00:20.996000,79.206,21.096,37.114,20.996,79.936
535,MAG,0 days 00:01:18.727000,18.0,1.0,HARD,18.0,18.0,0 days 00:00:20.554000,0 days 00:00:37.128000,0 days 00:00:21.045000,78.727,20.554,37.128,21.045,79.86488235294118
536,MAG,0 days 00:01:18.445000,19.0,1.0,HARD,19.0,19.0,0 days 00:00:20.553000,0 days 00:00:36.962000,0 days 00:00:20.930000,78.445,20.553,36.962,20.93,79.786
537,MAG,0 days 00:01:18.354000,20.0,1.0,HARD,20.0,20.0,0 days 00:00:20.531000,0 days 00:00:37.025000,0 days 00:00:20.798000,78.354,20.531,37.025,20.798,79.71063157894737
538,MAG,0 days 00:01:18.800000,21.0,1.0,HARD,21.0,21.0,0 days 00:00:20.658000,0 days 00:00:37.013000,0 days 00:00:21.129000,78.8,20.658,37.013,21.129,79.6651
539,MAG,0 days 00:01:18.767000,22.0,1.0,HARD,22.0,22.0,0 days 00:00:20.617000,0 days 00:00:37.076000,0 days 00:00:21.074000,78.767,20.617,37.076,21.074,79.62233333333333
540,MAG,0 days 00:01:18.926000,23.0,1.0,HARD,23.0,23.0,0 days 00:00:20.502000,0 days 00:00:37.326000,0 days 00:00:21.098000,78.926,20.502,37.326,21.098,79.5906818181818
541,MAG,0 days 00:01:18.497000,24.0,1.0,HARD,24.0,24.0,0 days 00:00:20.494000,0 days 00:00:36.993000,0 days 00:00:21.010000,78.497,20.494,36.993,21.01,79.54313043478261
542,MAG,0 days 00:01:18.694000,25.0,1.0,HARD,25.0,25.0,0 days 00:00:20.615000,0 days 00:00:37.106000,0 days 00:00:20.973000,78.694,20.615,37.106,20.973,79.50775
543,MAG,0 days 00:01:19.023000,26.0,1.0,HARD,26.0,26.0,0 days 00:00:20.677000,0 days 00:00:37.174000,0 days 00:00:21.172000,79.023,20.677,37.174,21.172,79.48836
544,MAG,0 days 00:01:19.849000,27.0,1.0,HARD,27.0,27.0,0 days 00:00:20.838000,0 days 00:00:37.660000,0 days 00:00:21.351000,79.849,20.838,37.66,21.351,79.50223076923076
545,MAG,0 days 00:01:19.768000,28.0,1.0,HARD,28.0,28.0,0 days 00:00:20.744000,0 days 00:00:37.694000,0 days 00:00:21.330000,79.768,20.744,37.694,21.33,79.51207407407408
546,MAG,0 days 00:01:19.910000,29.0,1.0,HARD,29.0,29.0,0 days 00:00:20.721000,0 days 00:00:38.002000,0 days 00:00:21.187000,79.91,20.721,38.002,21.187,79.5262857142857
547,MAG,0 days 00:01:19.753000,30.0,1.0,HARD,30.0,30.0,0 days 00:00:20.910000,0 days 00:00:37.778000,0 days 00:00:21.065000,79.753,20.91,37.778,21.065,79.53410344827586
548,MAG,0 days 00:01:19.276000,31.0,1.0,HARD,31.0,31.0,0 days 00:00:20.732000,0 days 00:00:37.455000,0 days 00:00:21.089000,79.276,20.732,37.455,21.089,79.5255
549,MAG,0 days 00:01:21.543000,32.0,1.0,HARD,32.0,32.0,0 days 00:00:20.904000,0 days 00:00:39.314000,0 days 00:00:21.325000,81.543,20.904,39.314,21.325,79.5905806451613
550,MAG,0 days 00:01:20.882000,33.0,1.0,HARD,33.0,33.0,0 days 00:00:20.683000,0 days 00:00:38.923000,0 days 00:00:21.276000,80.882,20.683,38.923,21.276,79.6309375
551,MAG,0 days 00:01:18.747000,34.0,1.0,HARD,34.0,34.0,0 days 00:00:20.526000,0 days 00:00:37.293000,0 days 00:00:20.928000,78.747,20.526,37.293,20.928,79.60415151515151
552,MAG,0 days 00:01:19.274000,35.0,1.0,HARD,35.0,35.0,0 days 00:00:20.644000,0 days 00:00:37.552000,0 days 00:00:21.078000,79.274,20.644,37.552,21.078,79.5944411764706
553,MAG,0 days 00:01:20.942000,36.0,1.0,HARD,36.0,36.0,0 days 00:00:20.469000,0 days 00:00:38.717000,0 days 00:00:21.756000,80.942,20.469,38.717,21.756,79.63294285714285
554,MAG,0 days 00:01:18.849000,37.0,1.0,HARD,37.0,37.0,0 days 00:00:20.590000,0 days 00:00:37.317000,0 days 00:00:20.942000,78.849,20.59,37.317,20.942,79.61116666666666
555,MAG,0 days 00:01:18.498000,38.0,1.0,HARD,38.0,38.0,0 days 00:00:20.373000,0 days 00:00:37.266000,0 days 00:00:20.859000,78.498,20.373,37.266,20.859,79.58108108108108
556,MAG,0 days 00:01:18.634000,39.0,1.0,HARD,39.0,39.0,0 days 00:00:20.339000,0 days 00:00:37.267000,0 days 00:00:21.028000,78.634,20.339,37.267,21.028,79.55615789473684
557,MAG,0 days 00:01:18.508000,40.0,1.0,HARD,40.0,40.0,0 days 00:00:20.318000,0 days 00:00:37.255000,0 days 00:00:20.935000,78.508,20.318,37.255,20.935,79.52928205128205
558,MAG,0 days 00:01:18.351000,41.0,1.0,HARD,41.0,41.0,0 days 00:00:20.323000,0 days 00:00:37.194000,0 days 00:00:20.834000,78.351,20.323,37.194,20.834,79.499825
559,MAG,0 days 00:01:18.630000,42.0,1.0,HARD,42.0,42.0,0 days 00:00:20.338000,0 days 00:00:37.314000,0 days 00:00:20.978000,78.63,20.338,37.314,20.978,79.47860975609757
560,MAG,0 days 00:01:18.522000,43.0,1.0,HARD,43.0,43.0,0 days 00:00:20.382000,0 days 00:00:37.333000,0 days 00:00:20.807000,78.522,20.382,37.333,20.807,79.45583333333333
561,MAG,0 days 00:01:18.447000,44.0,1.0,HARD,44.0,44.0,0 days 00:00:20.385000,0 days 00:00:37.145000,0 days 00:00:20.917000,78.447,20.385,37.145,20.917,79.43237209302326
562,MAG,0 days 00:01:18.920000,45.0,1.0,HARD,45.0,45.0,0 days 00:00:20.311000,0 days 00:00:37.630000,0 days 00:00:20.979000,78.92,20.311,37.63,20.979,79.42072727272728
563,MAG,0 days 00:01:18.384000,46.0,1.0,HARD,46.0,46.0,0 days 00:00:20.231000,0 days 00:00:37.263000,0 days 00:00:20.890000,78.384,20.231,37.263,20.89,79.3976888888889
564,MAG,0 days 00:01:18.685000,47.0,1.0,HARD,47.0,47.0,0 days 00:00:20.317000,0 days 00:00:37.429000,0 days 00:00:20.939000,78.685,20.317,37.429,20.939,79.38219565217392
565,MAG,0 days 00:01:18.745000,48.0,1.0,HARD,48.0,48.0,0 days 00:00:20.409000,0 days 00:00:37.303000,0 days 00:00:21.033000,78.745,20.409,37.303,21.033,79.36863829787234
566,MAG,0 days 00:01:18.854000,49.0,1.0,HARD,49.0,49.0,0 days 00:00:20.391000,0 days 00:00:37.420000,0 days 00:00:21.043000,78.854,20.391,37.42,21.043,79.35791666666667
567,MAG,0 days 00:01:20.301000,50.0,1.0,HARD,50.0,50.0,0 days 00:00:20.462000,0 days 00:00:38.336000,0 days 00:00:21.503000,80.301,20.462,38.336,21.503,79.37716326530612
568,MAG,0 days 00:01:25.595000,51.0,1.0,HARD,51.0,51.0,0 days 00:00:21.068000,0 days 00:00:43.105000,0 days 00:00:21.422000,85.595,21.068,43.105,21.422,79.50152
569,MAG,0 days 00:01:30.696000,52.0,1.0,HARD,52.0,52.0,0 days 00:00:23.525000,0 days 00:00:45.518000,0 days 00:00:21.653000,90.696,23.525,45.518,21.653,79.72101960784313
570,MAG,0 days 00:01:38.955000,53.0,1.0,HARD,53.0,53.0,0 days 00:00:24.051000,0 days 00:00:49.509000,0 days 00:00:25.395000,98.955,24.051,49.509,25.395,80.09090384615385
571,MAG,0 days 00:01:50.776000,54.0,1.0,HARD,54.0,54.0,0 days 00:00:26.615000,0 days 00:00:54.054000,0 days 00:00:30.107000,110.776,26.615,54.054,30.107,80.66986792452829
572,MAG,0 days 00:02:07.055000,55.0,1.0,HARD,55.0,55.0,0 days 00:00:32.321000,0 days 00:01:01.361000,0 days 00:00:33.373000,127.055,32.321,61.361,33.373,81.52885185185185
573,MAG,,56.0,1.0,HARD,56.0,56.0,0 days 00:00:38.677000,0 days 00:01:03.774000,0 days 00:01:29.612000,,38.677,63.774,89.612,81.52885185185185
574,MAG,0 days 00:01:48.018000,57.0,2.0,WET,1.0,57.0,0 days 00:00:31.422000,0 days 00:00:49.120000,0 days 00:00:27.476000,108.018,31.422,49.12,27.476,82.01047272727273
