,index,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime(s),Sector1(s)
694,786,0 days 02:24:48.610000,TSU,22,0 days 00:01:19.241000,61.0,3.0,,,0 days 00:00:23.382000,0 days 00:00:31.804000,0 days 00:00:24.055000,0 days 02:23:52.715000,0 days 02:24:24.519000,0 days 02:24:48.574000,278.0,279.0,280.0,307.0,False,MEDIUM,27.0,True,AlphaTauri,0 days 02:23:29.369000,2023-06-04 14:24:29.376,1,9.0,False,,False,True,79.241,23.382
695,787,0 days 02:26:07.816000,TSU,22,0 days 00:01:19.206000,62.0,3.0,,,0 days 00:00:23.468000,0 days 00:00:31.857000,0 days 00:00:23.881000,0 days 02:25:12.042000,0 days 02:25:43.899000,0 days 02:26:07.780000,277.0,280.0,282.0,300.0,False,MEDIUM,28.0,True,AlphaTauri,0 days 02:24:48.610000,2023-06-04 14:25:48.617,1,9.0,False,,False,True,79.206,23.468
696,788,0 days 02:27:26.937000,TSU,22,0 days 00:01:19.121000,63.0,3.0,,,0 days 00:00:23.420000,0 days 00:00:31.727000,0 days 00:00:23.974000,0 days 02:26:31.200000,0 days 02:27:02.927000,0 days 02:27:26.901000,280.0,284.0,280.0,306.0,False,MEDIUM,29.0,True,AlphaTauri,0 days 02:26:07.816000,2023-06-04 14:27:07.823,1,9.0,False,,False,True,79.121,23.42
697,789,0 days 02:28:46.119000,TSU,22,0 days 00:01:19.182000,64.0,3.0,,,0 days 00:00:23.452000,0 days 00:00:31.727000,0 days 00:00:24.003000,0 days 02:27:50.353000,0 days 02:28:22.080000,0 days 02:28:46.083000,273.0,280.0,281.0,302.0,False,MEDIUM,30.0,True,AlphaTauri,0 days 02:27:26.937000,2023-06-04 14:28:26.944,1,9.0,False,,False,True,79.182,23.452
698,790,0 days 02:30:05.406000,TSU,22,0 days 00:01:19.287000,65.0,3.0,,,0 days 00:00:23.469000,0 days 00:00:31.892000,0 days 00:00:23.926000,0 days 02:29:09.552000,0 days 02:29:41.444000,0 days 02:30:05.370000,278.0,283.0,282.0,306.0,False,MEDIUM,31.0,True,AlphaTauri,0 days 02:28:46.119000,2023-06-04 14:29:46.126,1,9.0,False,,False,True,79.287,23.469
699,791,0 days 02:31:24.573000,TSU,22,0 days 00:01:19.167000,66.0,3.0,,,0 days 00:00:23.416000,0 days 00:00:31.828000,0 days 00:00:23.923000,0 days 02:30:28.786000,0 days 02:31:00.614000,0 days 02:31:24.537000,277.0,282.0,281.0,,False,MEDIUM,32.0,True,AlphaTauri,0 days 02:30:05.406000,2023-06-04 14:31:05.413,1,9.0,False,,False,True,79.167,23.416
700,795,0 days 01:07:52.883000,PIA,81,0 days 00:01:21.271000,4.0,1.0,,,0 days 00:00:24.037000,0 days 00:00:32.724000,0 days 00:00:24.510000,0 days 01:06:55.611000,0 days 01:07:28.335000,0 days 01:07:52.845000,265.0,248.0,284.0,333.0,True,SOFT,6.0,False,McLaren,0 days 01:06:31.612000,2023-06-04 13:07:31.619,1,12.0,False,,False,True,81.271,24.037
701,796,0 days 01:09:14.429000,PIA,81,0 days 00:01:21.546000,5.0,1.0,,,0 days 00:00:23.973000,0 days 00:00:33.044000,0 days 00:00:24.529000,0 days 01:08:16.818000,0 days 01:08:49.862000,0 days 01:09:14.391000,258.0,254.0,283.0,328.0,False,SOFT,7.0,False,McLaren,0 days 01:07:52.883000,2023-06-04 13:08:52.890,1,12.0,False,,False,True,81.546,23.973
702,801,0 days 01:16:03.299000,PIA,81,0 days 00:01:21.408000,10.0,1.0,,,0 days 00:00:24.163000,0 days 00:00:32.520000,0 days 00:00:24.725000,0 days 01:15:06.016000,0 days 01:15:38.536000,0 days 01:16:03.261000,271.0,275.0,273.0,304.0,False,SOFT,12.0,False,McLaren,0 days 01:14:41.891000,2023-06-04 13:15:41.898,1,9.0,False,,False,True,81.408,24.163
703,802,0 days 01:17:24.324000,PIA,81,0 days 00:01:21.025000,11.0,1.0,,,0 days 00:00:24.101000,0 days 00:00:32.410000,0 days 00:00:24.514000,0 days 01:16:27.362000,0 days 01:16:59.772000,0 days 01:17:24.286000,270.0,275.0,274.0,303.0,True,SOFT,13.0,False,McLaren,0 days 01:16:03.299000,2023-06-04 13:17:03.306,1,9.0,False,,False,True,81.025,24.101
704,803,0 days 01:18:45.321000,PIA,81,0 days 00:01:20.997000,12.0,1.0,,,0 days 00:00:23.975000,0 days 00:00:32.418000,0 days 00:00:24.604000,0 days 01:17:48.261000,0 days 01:18:20.679000,0 days 01:18:45.283000,272.0,271.0,275.0,,True,SOFT,14.0,False,McLaren,0 days 01:17:24.324000,2023-06-04 13:18:24.331,1,9.0,False,,False,True,80.997,23.975
705,804,0 days 01:20:06.819000,PIA,81,0 days 00:01:21.498000,13.0,1.0,,,0 days 00:00:24.045000,0 days 00:00:32.851000,0 days 00:00:24.602000,0 days 01:19:09.328000,0 days 01:19:42.179000,0 days 01:20:06.781000,268.0,271.0,275.0,,False,SOFT,15.0,False,McLaren,0 days 01:18:45.321000,2023-06-04 13:19:45.328,1,9.0,False,,False,True,81.498,24.045
706,805,0 days 01:21:28.109000,PIA,81,0 days 00:01:21.290000,14.0,1.0,,,0 days 00:00:24.078000,0 days 00:00:32.602000,0 days 00:00:24.610000,0 days 01:20:30.859000,0 days 01:21:03.461000,0 days 01:21:28.071000,274.0,268.0,274.0,,False,SOFT,16.0,False,McLaren,0 days 01:20:06.819000,2023-06-04 13:21:06.826,1,8.0,False,,False,True,81.29,24.078
707,806,0 days 01:22:49.478000,PIA,81,0 days 00:01:21.369000,15.0,1.0,,,0 days 00:00:24.023000,0 days 00:00:32.607000,0 days 00:00:24.739000,0 days 01:21:52.094000,0 days 01:22:24.701000,0 days 01:22:49.440000,271.0,271.0,274.0,,False,SOFT,17.0,False,McLaren,0 days 01:21:28.109000,2023-06-04 13:22:28.116,1,7.0,False,,False,True,81.369,24.023
708,810,0 days 01:28:36.205000,PIA,81,0 days 00:01:19.785000,19.0,2.0,,,0 days 00:00:23.501000,0 days 00:00:32.137000,0 days 00:00:24.147000,0 days 01:27:39.883000,0 days 01:28:12.020000,0 days 01:28:36.167000,266.0,298.0,274.0,331.0,True,HARD,2.0,True,McLaren,0 days 01:27:16.420000,2023-06-04 13:28:16.427,1,13.0,False,,False,True,79.785,23.501
709,811,0 days 01:29:56.320000,PIA,81,0 days 00:01:20.115000,20.0,2.0,,,0 days 00:00:23.905000,0 days 00:00:32.278000,0 days 00:00:23.932000,0 days 01:29:00.072000,0 days 01:29:32.350000,0 days 01:29:56.282000,272.0,277.0,285.0,305.0,False,HARD,3.0,True,McLaren,0 days 01:28:36.205000,2023-06-04 13:29:36.212,1,12.0,False,,False,True,80.115,23.905
710,812,0 days 01:31:16.700000,PIA,81,0 days 00:01:20.380000,21.0,2.0,,,0 days 00:00:23.526000,0 days 00:00:32.385000,0 days 00:00:24.469000,0 days 01:30:19.808000,0 days 01:30:52.193000,0 days 01:31:16.662000,267.0,267.0,275.0,326.0,False,HARD,4.0,True,McLaren,0 days 01:29:56.320000,2023-06-04 13:30:56.327,1,11.0,False,,False,True,80.38,23.526
711,813,0 days 01:32:37.412000,PIA,81,0 days 00:01:20.712000,22.0,2.0,,,0 days 00:00:23.828000,0 days 00:00:32.563000,0 days 00:00:24.321000,0 days 01:31:40.490000,0 days 01:32:13.053000,0 days 01:32:37.374000,271.0,272.0,277.0,303.0,False,HARD,5.0,True,McLaren,0 days 01:31:16.700000,2023-06-04 13:32:16.707,1,11.0,False,,False,True,80.712,23.828
712,814,0 days 01:33:58.150000,PIA,81,0 days 00:01:20.738000,23.0,2.0,,,0 days 00:00:23.991000,0 days 00:00:32.487000,0 days 00:00:24.260000,0 days 01:33:01.365000,0 days 01:33:33.852000,0 days 01:33:58.112000,269.0,272.0,276.0,,False,HARD,6.0,True,McLaren,0 days 01:32:37.412000,2023-06-04 13:33:37.419,1,11.0,False,,False,True,80.738,23.991
713,815,0 days 01:35:19.123000,PIA,81,0 days 00:01:20.973000,24.0,2.0,,,0 days 00:00:24.017000,0 days 00:00:32.466000,0 days 00:00:24.490000,0 days 01:34:22.129000,0 days 01:34:54.595000,0 days 01:35:19.085000,273.0,271.0,275.0,305.0,False,HARD,7.0,True,McLaren,0 days 01:33:58.150000,2023-06-04 13:34:58.157,1,11.0,False,,False,True,80.973,24.017
714,816,0 days 01:36:39.893000,PIA,81,0 days 00:01:20.770000,25.0,2.0,,,0 days 00:00:24.053000,0 days 00:00:32.408000,0 days 00:00:24.309000,0 days 01:35:43.138000,0 days 01:36:15.546000,0 days 01:36:39.855000,272.0,274.0,276.0,,False,HARD,8.0,True,McLaren,0 days 01:35:19.123000,2023-06-04 13:36:19.130,1,11.0,False,,False,True,80.77,24.053
715,817,0 days 01:38:00.721000,PIA,81,0 days 00:01:20.828000,26.0,2.0,,,0 days 00:00:23.924000,0 days 00:00:32.416000,0 days 00:00:24.488000,0 days 01:37:03.779000,0 days 01:37:36.195000,0 days 01:38:00.683000,271.0,271.0,275.0,306.0,False,HARD,9.0,True,McLaren,0 days 01:36:39.893000,2023-06-04 13:37:39.900,1,11.0,False,,False,True,80.828,23.924
716,818,0 days 01:39:21.339000,PIA,81,0 days 00:01:20.618000,27.0,2.0,,,0 days 00:00:23.889000,0 days 00:00:32.400000,0 days 00:00:24.329000,0 days 01:38:24.572000,0 days 01:38:56.972000,0 days 01:39:21.301000,276.0,275.0,276.0,,False,HARD,10.0,True,McLaren,0 days 01:38:00.721000,2023-06-04 13:39:00.728,1,11.0,False,,False,True,80.618,23.889
717,819,0 days 01:40:42.006000,PIA,81,0 days 00:01:20.667000,28.0,2.0,,,0 days 00:00:23.969000,0 days 00:00:32.427000,0 days 00:00:24.271000,0 days 01:39:45.270000,0 days 01:40:17.697000,0 days 01:40:41.968000,274.0,273.0,276.0,305.0,False,HARD,11.0,True,McLaren,0 days 01:39:21.339000,2023-06-04 13:40:21.346,1,11.0,False,,False,True,80.667,23.969
718,820,0 days 01:42:02.358000,PIA,81,0 days 00:01:20.352000,29.0,2.0,,,0 days 00:00:23.845000,0 days 00:00:32.289000,0 days 00:00:24.218000,0 days 01:41:05.813000,0 days 01:41:38.102000,0 days 01:42:02.320000,275.0,275.0,277.0,304.0,False,HARD,12.0,True,McLaren,0 days 01:40:42.006000,2023-06-04 13:41:42.013,1,11.0,False,,False,True,80.352,23.845
719,821,0 days 01:43:23.019000,PIA,81,0 days 00:01:20.661000,30.0,2.0,,,0 days 00:00:23.862000,0 days 00:00:32.421000,0 days 00:00:24.378000,0 days 01:42:26.182000,0 days 01:42:58.603000,0 days 01:43:22.981000,278.0,270.0,278.0,307.0,False,HARD,13.0,True,McLaren,0 days 01:42:02.358000,2023-06-04 13:43:02.365,1,11.0,False,,False,True,80.661,23.862
720,822,0 days 01:44:43.488000,PIA,81,0 days 00:01:20.469000,31.0,2.0,,,0 days 00:00:23.891000,0 days 00:00:32.264000,0 days 00:00:24.314000,0 days 01:43:46.872000,0 days 01:44:19.136000,0 days 01:44:43.450000,271.0,273.0,278.0,306.0,False,HARD,14.0,True,McLaren,0 days 01:43:23.019000,2023-06-04 13:44:23.026,1,11.0,False,,False,True,80.469,23.891
721,823,0 days 01:46:04.160000,PIA,81,0 days 00:01:20.672000,32.0,2.0,,,0 days 00:00:23.910000,0 days 00:00:32.510000,0 days 00:00:24.252000,0 days 01:45:07.360000,0 days 01:45:39.870000,0 days 01:46:04.122000,272.0,273.0,276.0,,False,HARD,15.0,True,McLaren,0 days 01:44:43.488000,2023-06-04 13:45:43.495,1,11.0,False,,False,True,80.672,23.91
722,824,0 days 01:47:25.028000,PIA,81,0 days 00:01:20.868000,33.0,2.0,,,0 days 00:00:23.954000,0 days 00:00:32.533000,0 days 00:00:24.381000,0 days 01:46:28.076000,0 days 01:47:00.609000,0 days 01:47:24.990000,271.0,271.0,279.0,307.0,False,HARD,16.0,True,McLaren,0 days 01:46:04.160000,2023-06-04 13:47:04.167,1,11.0,False,,False,True,80.868,23.954
723,825,0 days 01:48:45.477000,PIA,81,0 days 00:01:20.449000,34.0,2.0,,,0 days 00:00:23.837000,0 days 00:00:32.377000,0 days 00:00:24.235000,0 days 01:47:48.827000,0 days 01:48:21.204000,0 days 01:48:45.439000,273.0,274.0,279.0,306.0,False,HARD,17.0,True,McLaren,0 days 01:47:25.028000,2023-06-04 13:48:25.035,1,11.0,False,,False,True,80.449,23.837
724,826,0 days 01:50:05.926000,PIA,81,0 days 00:01:20.449000,35.0,2.0,,,0 days 00:00:23.813000,0 days 00:00:32.364000,0 days 00:00:24.272000,0 days 01:49:09.252000,0 days 01:49:41.616000,0 days 01:50:05.888000,276.0,274.0,279.0,305.0,False,HARD,18.0,True,McLaren,0 days 01:48:45.477000,2023-06-04 13:49:45.484,1,9.0,False,,False,True,80.449,23.813
725,827,0 days 01:51:26.837000,PIA,81,0 days 00:01:20.911000,36.0,2.0,,,0 days 00:00:24.011000,0 days 00:00:32.455000,0 days 00:00:24.445000,0 days 01:50:29.899000,0 days 01:51:02.354000,0 days 01:51:26.799000,274.0,273.0,276.0,306.0,False,HARD,19.0,True,McLaren,0 days 01:50:05.926000,2023-06-04 13:51:05.933,1,7.0,False,,False,True,80.911,24.011
726,828,0 days 01:52:47.334000,PIA,81,0 days 00:01:20.497000,37.0,2.0,,,0 days 00:00:23.880000,0 days 00:00:32.272000,0 days 00:00:24.345000,0 days 01:51:50.679000,0 days 01:52:22.951000,0 days 01:52:47.296000,,274.0,277.0,301.0,False,HARD,20.0,True,McLaren,0 days 01:51:26.837000,2023-06-04 13:52:26.844,1,7.0,False,,False,True,80.497,23.88
727,829,0 days 01:54:07.941000,PIA,81,0 days 00:01:20.607000,38.0,2.0,,,0 days 00:00:23.935000,0 days 00:00:32.304000,0 days 00:00:24.368000,0 days 01:53:11.231000,0 days 01:53:43.535000,0 days 01:54:07.903000,270.0,275.0,276.0,302.0,False,HARD,21.0,True,McLaren,0 days 01:52:47.334000,2023-06-04 13:53:47.341,1,7.0,False,,False,True,80.607,23.935
728,832,0 days 01:58:29.637000,PIA,81,0 days 00:01:18.679000,41.0,3.0,,,0 days 00:00:23.429000,0 days 00:00:31.673000,0 days 00:00:23.577000,0 days 01:57:34.349000,0 days 01:58:06.022000,0 days 01:58:29.599000,274.0,275.0,276.0,302.0,True,MEDIUM,2.0,True,McLaren,0 days 01:57:10.958000,2023-06-04 13:58:10.965,1,13.0,False,,False,True,78.679,23.429
729,833,0 days 01:59:48.624000,PIA,81,0 days 00:01:18.987000,42.0,3.0,,,0 days 00:00:23.699000,0 days 00:00:31.538000,0 days 00:00:23.750000,0 days 01:58:53.298000,0 days 01:59:24.836000,0 days 01:59:48.586000,275.0,273.0,277.0,,False,MEDIUM,3.0,True,McLaren,0 days 01:58:29.637000,2023-06-04 13:59:29.644,1,12.0,False,,False,True,78.987,23.699
730,834,0 days 02:01:07.488000,PIA,81,0 days 00:01:18.864000,43.0,3.0,,,0 days 00:00:23.736000,0 days 00:00:31.558000,0 days 00:00:23.570000,0 days 02:00:12.322000,0 days 02:00:43.880000,0 days 02:01:07.450000,276.0,276.0,278.0,303.0,False,MEDIUM,4.0,True,McLaren,0 days 01:59:48.624000,2023-06-04 14:00:48.631,1,11.0,False,,False,True,78.864,23.736
731,835,0 days 02:02:26.342000,PIA,81,0 days 00:01:18.854000,44.0,3.0,,,0 days 00:00:23.488000,0 days 00:00:31.523000,0 days 00:00:23.843000,0 days 02:01:30.938000,0 days 02:02:02.461000,0 days 02:02:26.304000,275.0,275.0,277.0,,False,MEDIUM,5.0,True,McLaren,0 days 02:01:07.488000,2023-06-04 14:02:07.495,1,11.0,False,,False,True,78.854,23.488
732,836,0 days 02:03:45.422000,PIA,81,0 days 00:01:19.080000,45.0,3.0,,,0 days 00:00:23.558000,0 days 00:00:31.754000,0 days 00:00:23.768000,0 days 02:02:49.862000,0 days 02:03:21.616000,0 days 02:03:45.384000,,274.0,278.0,,False,MEDIUM,6.0,True,McLaren,0 days 02:02:26.342000,2023-06-04 14:03:26.349,1,11.0,False,,False,True,79.08,23.558
733,837,0 days 02:05:04.892000,PIA,81,0 days 00:01:19.470000,46.0,3.0,,,0 days 00:00:23.607000,0 days 00:00:31.776000,0 days 00:00:24.087000,0 days 02:04:08.991000,0 days 02:04:40.767000,0 days 02:05:04.854000,274.0,272.0,277.0,304.0,False,MEDIUM,7.0,True,McLaren,0 days 02:03:45.422000,2023-06-04 14:04:45.429,1,11.0,False,,False,True,79.47,23.607
734,838,0 days 02:06:24.289000,PIA,81,0 days 00:01:19.397000,47.0,3.0,,,0 days 00:00:23.609000,0 days 00:00:31.919000,0 days 00:00:23.869000,0 days 02:05:28.463000,0 days 02:06:00.382000,0 days 02:06:24.251000,,271.0,280.0,,False,MEDIUM,8.0,True,McLaren,0 days 02:05:04.892000,2023-06-04 14:06:04.899,1,11.0,False,,False,True,79.397,23.609
